"PolygonID","PixelID"
"gbr_173",1003504
"gbr_173",1003529
"gbr_173",1003623
"gbr_173",1003731
"gbr_173",1003756
"gbr_173",1003412
"gbr_173",1003438
"gbr_173",1003457
"gbr_173",1003503
"gbr_173",1003528
"gbr_173",1003576
"gbr_173",1003600
"gbr_173",1003622
"gbr_173",1003654
"gbr_173",1003730
"gbr_173",1003411
"gbr_173",1003437
"gbr_173",1003456
"gbr_173",1003471
"gbr_173",1003502
"gbr_173",1003653
"gbr_173",1003755
"gbr_173",1003410
"gbr_173",1003436
"gbr_173",1003470
"gbr_173",1003575
"gbr_173",1003729
"gbr_173",1003754
"gbr_173",1003409
"gbr_173",1003552
"gbr_173",1003574
"gbr_173",1003621
"gbr_173",1003652
"gbr_173",1003675
"gbr_173",1003408
"gbr_173",1003527
"gbr_173",1003551
"gbr_173",1003573
"gbr_173",1003599
"gbr_173",1003620
"gbr_173",1003651
"gbr_173",1003674
"gbr_173",1003407
"gbr_173",1003550
"gbr_173",1003572
"gbr_173",1003598
"gbr_173",1003619
"gbr_173",1003650
"gbr_174",1003181
"gbr_174",1003200
"gbr_174",1003180
"gbr_174",1003222
"gbr_174",1003221
"gbr_174",1003220
"gbr_174",1003243
"gbr_175",1003223
"gbr_176",1003317
"gbr_177",1003392
"gbr_178",1003201
"gbr_178",1003224
"gbr_178",1003200
"gbr_178",1003223
"gbr_179",1003393
"gbr_179",1003422
"gbr_179",1003392
"gbr_180",1003318
"gbr_180",1003337
"gbr_180",1003317
"gbr_180",1003336
"gbr_181",1003393
"gbr_182",1003224
"gbr_183",1003163
"gbr_184",1003266
"gbr_184",1003265
"gbr_184",1003264
"gbr_185",1003266
"gbr_185",1003292
"gbr_185",1003265
"gbr_185",1003291
"gbr_186",1003292
"gbr_186",1003319
"gbr_187",1003394
"gbr_188",1003144
"gbr_188",1003166
"gbr_188",1003165
"gbr_188",1003164
"gbr_189",1003006
"gbr_189",1003005
"gbr_189",1003023
"gbr_189",1003004
"gbr_189",1003022
"gbr_190",1003543
"gbr_190",1003566
"gbr_190",1003542
"gbr_190",1003565
"gbr_191",1002893
"gbr_191",1002892
"gbr_192",1002905
"gbr_192",1002917
"gbr_193",1002905
"gbr_194",1003006
"gbr_194",1003024
"gbr_195",1002885
"gbr_195",1002893
"gbr_196",1002878
"gbr_196",1002877
"gbr_196",1002885
"gbr_197",1002986
"gbr_197",1002985
"gbr_198",1002986
"gbr_198",1002985
"gbr_198",1003006
"gbr_198",1002984
"gbr_198",1003005
"gbr_199",1003738
"gbr_199",1003711
"gbr_199",1003737
"gbr_199",1003765
"gbr_199",1003710
"gbr_199",1003736
"gbr_199",1003764
"gbr_199",1003679
"gbr_199",1003694
"gbr_199",1003735
"gbr_199",1003629
"gbr_199",1003658
"gbr_199",1003678
"gbr_199",1003693
"gbr_199",1003628
"gbr_199",1003657
"gbr_199",1003677
"gbr_199",1003692
"gbr_200",1004102
"gbr_200",1004118
"gbr_200",1004135
"gbr_200",1004152
"gbr_200",1004173
"gbr_200",1004204
"gbr_200",1004232
