"PolygonID","PixelID"
"gbr_4",1000845
"gbr_4",1000922
"gbr_4",1001010
"gbr_4",1001098
"gbr_4",1001183
"gbr_4",1001261
"gbr_4",1001339
"gbr_4",1000769
"gbr_4",1000844
"gbr_4",1000921
"gbr_4",1001009
"gbr_4",1001097
"gbr_4",1001182
"gbr_4",1001260
"gbr_4",1001338
"gbr_4",1001418
"gbr_4",1001472
"gbr_4",1000768
"gbr_4",1000843
"gbr_4",1000920
"gbr_4",1001008
"gbr_4",1001096
"gbr_4",1001181
"gbr_4",1001259
"gbr_4",1001337
"gbr_4",1001417
"gbr_4",1001471
"gbr_4",1000767
"gbr_4",1000842
"gbr_4",1000919
"gbr_4",1001007
"gbr_4",1001095
"gbr_4",1001180
"gbr_4",1001258
"gbr_4",1001336
"gbr_4",1001416
"gbr_4",1001470
"gbr_4",1000841
"gbr_4",1000918
"gbr_4",1001006
"gbr_4",1001094
"gbr_4",1001179
"gbr_4",1001335
"gbr_4",1001415
"gbr_4",1001469
"gbr_4",1000766
"gbr_4",1000840
"gbr_4",1000917
"gbr_4",1001005
"gbr_4",1001093
"gbr_4",1001178
"gbr_4",1001334
"gbr_4",1001414
"gbr_4",1001468
"gbr_4",1000765
"gbr_4",1000839
"gbr_4",1000916
"gbr_4",1001004
"gbr_4",1001092
"gbr_4",1001177
"gbr_4",1001257
"gbr_4",1001333
"gbr_4",1001413
"gbr_4",1001467
"gbr_4",1000764
"gbr_4",1000838
"gbr_4",1000915
"gbr_4",1001003
"gbr_4",1001091
"gbr_4",1001176
"gbr_4",1001256
"gbr_4",1001332
"gbr_4",1001412
"gbr_4",1001466
"gbr_4",1001002
"gbr_4",1001090
"gbr_4",1001175
"gbr_4",1001255
"gbr_4",1001331
"gbr_4",1001411
"gbr_4",1001465
"gbr_4",1001573
"gbr_4",1000914
"gbr_4",1001001
"gbr_4",1001089
"gbr_4",1001174
"gbr_4",1001254
"gbr_4",1001330
"gbr_4",1001410
"gbr_4",1001464
"gbr_4",1001524
"gbr_4",1001572
"gbr_4",1000913
"gbr_4",1001000
"gbr_4",1001088
"gbr_4",1001173
"gbr_4",1001253
"gbr_4",1001329
"gbr_4",1001409
"gbr_4",1001523
"gbr_4",1001571
"gbr_4",1001611
"gbr_4",1000912
"gbr_4",1001087
"gbr_4",1001172
"gbr_4",1001252
"gbr_4",1001328
"gbr_4",1001408
"gbr_4",1001570
"gbr_4",1001610
"gbr_4",1000837
"gbr_4",1000999
"gbr_4",1001086
"gbr_4",1001171
"gbr_4",1001251
"gbr_4",1001327
"gbr_4",1001407
"gbr_4",1001463
"gbr_4",1001569
"gbr_4",1001609
"gbr_4",1001642
"gbr_4",1000836
"gbr_4",1000998
"gbr_4",1001170
"gbr_4",1001250
"gbr_4",1001326
"gbr_4",1001406
"gbr_4",1001462
"gbr_4",1001608
"gbr_4",1001641
"gbr_4",1001660
"gbr_4",1000763
"gbr_4",1000835
"gbr_4",1000911
"gbr_4",1001169
"gbr_4",1001249
"gbr_4",1001325
"gbr_4",1001405
"gbr_4",1001461
"gbr_4",1001640
"gbr_4",1001659
"gbr_4",1001675
"gbr_4",1000762
"gbr_4",1000834
"gbr_4",1000910
"gbr_4",1001168
"gbr_4",1001248
"gbr_4",1001324
"gbr_4",1001404
"gbr_4",1001460
"gbr_4",1001522
"gbr_4",1001658
"gbr_4",1001674
"gbr_4",1000833
"gbr_4",1000909
"gbr_4",1000997
"gbr_4",1001085
"gbr_4",1001167
"gbr_4",1001247
"gbr_4",1001323
"gbr_4",1001403
"gbr_4",1001459
"gbr_4",1001521
"gbr_4",1001568
"gbr_4",1001607
"gbr_4",1001673
"gbr_4",1001684
"gbr_4",1000908
"gbr_4",1000996
"gbr_4",1001084
"gbr_4",1001166
"gbr_4",1001246
"gbr_4",1001322
"gbr_4",1001402
"gbr_4",1001458
"gbr_4",1001520
"gbr_4",1001567
"gbr_4",1001606
"gbr_4",1001639
"gbr_4",1001657
"gbr_4",1001672
"gbr_4",1001683
"gbr_4",1001689
"gbr_4",1001756
"gbr_4",1000907
"gbr_4",1000995
"gbr_4",1001083
"gbr_4",1001165
"gbr_4",1001245
"gbr_4",1001321
"gbr_4",1001401
"gbr_4",1001457
"gbr_4",1001519
"gbr_4",1001566
"gbr_4",1001605
"gbr_4",1001638
"gbr_4",1001656
"gbr_4",1001682
"gbr_4",1001688
"gbr_4",1001697
"gbr_4",1001737
"gbr_4",1001755
"gbr_4",1001771
"gbr_4",1000994
"gbr_4",1001244
"gbr_4",1001320
"gbr_4",1001400
"gbr_4",1001456
"gbr_4",1001518
"gbr_4",1001565
"gbr_4",1001604
"gbr_4",1001637
"gbr_4",1001655
"gbr_4",1001687
"gbr_4",1001696
"gbr_4",1001709
"gbr_4",1001722
"gbr_4",1001736
"gbr_4",1001754
"gbr_4",1001770
"gbr_4",1001784
"gbr_4",1000993
"gbr_4",1001243
"gbr_4",1001399
"gbr_4",1001455
"gbr_4",1001517
"gbr_4",1001564
"gbr_4",1001603
"gbr_4",1001654
"gbr_4",1001671
"gbr_4",1001721
"gbr_4",1001769
"gbr_4",1001783
"gbr_4",1001799
"gbr_4",1000992
"gbr_4",1001319
"gbr_4",1001398
"gbr_4",1001454
"gbr_4",1001516
"gbr_4",1001563
"gbr_4",1001602
"gbr_4",1001653
"gbr_4",1001670
"gbr_4",1001681
"gbr_4",1001708
"gbr_4",1001720
"gbr_4",1001735
"gbr_4",1001753
"gbr_4",1001768
"gbr_4",1001782
"gbr_4",1001798
"gbr_4",1000991
"gbr_4",1001082
"gbr_4",1001318
"gbr_4",1001397
"gbr_4",1001453
"gbr_4",1001515
"gbr_4",1001636
"gbr_4",1001652
"gbr_4",1001669
"gbr_4",1001680
"gbr_4",1001686
"gbr_4",1001707
"gbr_4",1001719
"gbr_4",1001734
"gbr_4",1001752
"gbr_4",1001767
"gbr_4",1001781
"gbr_4",1001797
"gbr_4",1001809
"gbr_4",1001824
"gbr_4",1000990
"gbr_4",1001081
"gbr_4",1001396
"gbr_4",1001635
"gbr_4",1001651
"gbr_4",1001668
"gbr_4",1001706
"gbr_4",1001718
"gbr_4",1001733
"gbr_4",1001751
"gbr_4",1001766
"gbr_4",1001796
"gbr_4",1001808
"gbr_4",1001823
"gbr_4",1001839
"gbr_4",1001080
"gbr_4",1001164
"gbr_4",1001242
"gbr_4",1001634
"gbr_4",1001650
"gbr_4",1001667
"gbr_4",1001732
"gbr_4",1001750
"gbr_4",1001765
"gbr_4",1001780
"gbr_4",1001795
"gbr_4",1001807
"gbr_4",1001822
"gbr_4",1001838
"gbr_4",1001847
"gbr_4",1001853
"gbr_4",1001862
"gbr_4",1001079
"gbr_4",1001163
"gbr_4",1001685
"gbr_4",1001749
"gbr_4",1001764
"gbr_4",1001779
"gbr_4",1001794
"gbr_4",1001806
"gbr_4",1001852
"gbr_4",1001861
"gbr_4",1001871
"gbr_4",1001881
"gbr_4",1001892
"gbr_4",1001162
"gbr_4",1001731
"gbr_4",1001748
"gbr_4",1001763
"gbr_4",1001778
"gbr_4",1001793
"gbr_4",1001805
"gbr_4",1001821
"gbr_4",1001837
"gbr_4",1001846
"gbr_4",1001851
"gbr_4",1001860
"gbr_4",1001870
"gbr_4",1001880
"gbr_4",1001891
"gbr_4",1001905
"gbr_4",1001730
"gbr_4",1001747
"gbr_4",1001762
"gbr_4",1001777
"gbr_4",1001792
"gbr_4",1001820
"gbr_4",1001836
"gbr_4",1001845
"gbr_4",1001850
"gbr_4",1001859
"gbr_4",1001869
"gbr_4",1001879
"gbr_4",1001890
"gbr_4",1001904
"gbr_4",1001916
"gbr_4",1001940
"gbr_4",1001746
"gbr_4",1001804
"gbr_4",1001819
"gbr_4",1001835
"gbr_4",1001844
"gbr_4",1001849
"gbr_4",1001858
"gbr_4",1001868
"gbr_4",1001878
"gbr_4",1001889
"gbr_4",1001903
"gbr_4",1001915
"gbr_4",1001939
"gbr_4",1001958
